,post_url,text,label
3948,https://facebook.com/nytimes/posts/10152459832819999,new york time opinion section michelle cottle writes sign republican rush confirm federal judge amy coney barrett week election day could rally democrat much team opinion amy coney barrett cost republican senate,angry
4756,https://facebook.com/nytimes/posts/10152339653184999,breaking news derek chauvin charged third degree murder manslaughter former minneapolis police officer pressed knee george floyd neck minute floyd pleaded breathe former minneapolis officer charged murder george floyd death,others
4057,https://facebook.com/nytimes/posts/10152451898399999,army national guard major called enforce june crackdown protest washington told lawmaker top military police officer sought turn powerful weapon like sound cannon heat ray crowd outside white house military police considered using heat ray white house protester whistle blower say,angry
2501,https://facebook.com/nytimes/posts/10152774288244999,dueling alabama quarterback rematch january brown chief playoff game make compelling start nfl regular season look week pick made spread new columnist take duty season week prediction pick spread,others
5442,https://facebook.com/nytimes/posts/10152118597304999,abdullah abdullah time contender presidency afghanistan center electoral crisis time insists compromise bitter election dispute sends afghanistan back brink,others
5826,https://facebook.com/nytimes/posts/10152020266069999,think context take job survive day day basis culture inherently hostile people like said alexandria ocasio cortez alexandria ocasio cortez learned play washington rule,others
5214,https://facebook.com/nytimes/posts/10152136668074999,new york time opinion section gretchen mcculloch writes whether big flourish like brand subtler one like bold choice wowwwww convey full range emotion writing opinion learned write way talk,others
2221,https://facebook.com/nytimes/posts/10152787555174999,steven pinker new book seek lay rational argument rationality critic jennifer szalai review rationality steven pinker stick reason role human progress,others
930,https://facebook.com/nytimes/posts/10152876015104999,confusion reigned sunday people evacuating eastern ukraine crossed russia following warning ukrainian attack separatist area kremlin backed rebel leader ending farther central russia expected people evacuating russia eastern ukraine uncertain lie ahead,sad
5441,https://facebook.com/nytimes/posts/10152118617649999,new zealand military team embark risky mission recover missing people presumed dead white island new zealand plan risky mission white island retrieve dead,sad
2826,https://facebook.com/nytimes/posts/10152708655684999,president biden said plan sign legislation enshrining law true since terrible day five year ago pulse nightclub hallowed ground congress back national memorial designation former pulse nightclub site,others
597,https://facebook.com/nytimes/posts/10152879375249999,kyiv ukrainian capital hit missile strike friday second day russia military offensive ukraine leader told resident prepare molotov cocktail defend city follow update russian invasion ukraine,sad
6415,https://facebook.com/nytimes/posts/10151918926114999,memorial held victim shooting virginia beach gunman longtime public utility employee sent letter resignation hour shooting read,sad
7813,https://facebook.com/nytimes/posts/10151619131339999,stunning upset germany opening game mexico looking maintain momentum take south korea mexico v south korea world cup live,others
4695,https://facebook.com/nytimes/posts/10152346172889999,protester returned street tuesday capital sizzled tension day highly criticized episode outside white house officer used tear gas peaceful protester clear path president trump live update,others
